source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample
EMOBON_NRMCB_So_211026_micro_1,EMOBON_NRMCB_So_20211026_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2021-10-26 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-26,NRMCB_So_211026,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,1.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-10-26,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,False,,
EMOBON_NRMCB_So_211026_micro_2,EMOBON_NRMCB_So_20211026_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2021-10-26 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-26,NRMCB_So_211026,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,2.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-10-26,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,False,,
EMOBON_NRMCB_So_211026_micro_3,EMOBON_NRMCB_So_20211026_micro_3,EMOBON metagenome sediment sample from station NRMCB collected on 2021-10-26 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-26,NRMCB_So_211026,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,3.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-10-26,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_211026_micro_4,EMOBON_NRMCB_So_20211026_micro_4,EMOBON metagenome sediment sample from station NRMCB collected on 2021-10-26 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-26,NRMCB_So_211026,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,4.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-10-26,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_211026_micro_blank,EMOBON_NRMCB_So_20211026_micro_blank,EMOBON metagenome sediment sample from station NRMCB collected on 2021-10-26 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2021-10-26,NRMCB_So_211026,Marina Montresor,0000-0002-2475-1787,no_tide,,,,,,,,,,,,2021-10-26,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_211221_micro_1,EMOBON _NRMCB_So_20211221_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2021-12-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-21,NRMCB_So_211221,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,1.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-12-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,False,,
EMOBON_NRMCB_So_211221_micro_2,EMOBON _NRMCB_So_20211221_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2021-12-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-21,NRMCB_So_211221,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,2.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-12-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,False,,
EMOBON_NRMCB_So_211221_micro_3,EMOBON _NRMCB_So_20211221_micro_3,EMOBON metagenome sediment sample from station NRMCB collected on 2021-12-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-21,NRMCB_So_211221,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,3.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-12-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_211221_micro_4,EMOBON _NRMCB_So_20211221_micro_4,EMOBON metagenome sediment sample from station NRMCB collected on 2021-12-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-21,NRMCB_So_211221,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,4.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-12-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_211221_micro_blank,EMOBON _NRMCB_So_20211221_micro_blank,EMOBON metagenome sediment sample from station NRMCB collected on 2021-12-21 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2021-12-21,NRMCB_So_211221,Marina Montresor,0000-0002-2475-1787,no_tide,,,,,,,,,,,,2021-12-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220311_micro_1,EMOBON_NRMCB_So_20220311_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2022-03-11 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-03-11,NRMCB_So_220311,Ferdinando Tramontano,,no_tide,75.0,1.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-03-11,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-10-17,2022-10-19,-70.0,2023-06-01,2023-06-01,,,
EMOBON_NRMCB_So_220311_micro_2,EMOBON_NRMCB_So_20220311_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2022-03-11 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-03-11,NRMCB_So_220311,Ferdinando Tramontano,,no_tide,75.0,2.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-03-11,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-10-17,2022-10-19,-70.0,2023-06-01,2023-06-01,,,
EMOBON_NRMCB_So_220311_micro_3,EMOBON_NRMCB_So_20220311_micro_3,EMOBON metagenome sediment sample from station NRMCB collected on 2022-03-11 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-03-11,NRMCB_So_220311,Ferdinando Tramontano,,no_tide,75.0,3.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-03-11,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220311_micro_4,EMOBON_NRMCB_So_20220311_micro_4,EMOBON metagenome sediment sample from station NRMCB collected on 2022-03-11 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-03-11,NRMCB_So_220311,Ferdinando Tramontano,,no_tide,75.0,4.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-03-11,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220311_micro_blank,EMOBON_NRMCB_So_20220311_micro_blank,EMOBON metagenome sediment sample from station NRMCB collected on 2022-03-11 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2022-03-11,NRMCB_So_220311,Ferdinando Tramontano,,no_tide,,,,,,,,,,,DNA Shield,2022-03-11,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220427_micro_1,EMOBON_NRMCB_So_20220427_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2022-04-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-27,NRMCB_So_220427,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,1.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-04-27,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-10-17,2022-10-19,-70.0,2023-06-01,2023-06-01,,,
EMOBON_NRMCB_So_220427_micro_2,EMOBON _NRMCB_So_20220427_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2022-04-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-27,NRMCB_So_220427,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,2.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-04-27,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-10-17,2022-10-19,-70.0,2023-06-01,2023-06-01,,,
EMOBON_NRMCB_So_220427_micro_3,EMOBON_NRMCB_So_20220427_micro_3,EMOBON metagenome sediment sample from station NRMCB collected on 2022-04-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-27,NRMCB_So_220427,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,3.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-04-27,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220427_micro_4,EMOBON _NRMCB_So_20220427_micro_4,EMOBON metagenome sediment sample from station NRMCB collected on 2022-04-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-27,NRMCB_So_220427,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,4.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-04-27,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220427_micro_blank,EMOBON _NRMCB_So_20220427_micro_blank,EMOBON metagenome sediment sample from station NRMCB collected on 2022-04-27 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2022-04-27,NRMCB_So_220427,Marina Montresor,0000-0002-2475-1787,no_tide,,,,,,,,,,,DNA Shield,2022-04-27,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220623_micro_1,EMOBON_NRMCB_So_20220623_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2022-06-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-23,NRMCB_So_220623,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,1.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-06-23,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-10-17,2022-10-19,-70.0,2023-06-01,2023-06-01,,,
EMOBON_NRMCB_So_220623_micro_2,EMOBON_NRMCB_So_20220623_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2022-06-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-23,NRMCB_So_220623,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,2.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-06-23,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-10-17,2022-10-19,-70.0,2023-06-01,2023-06-01,,,
EMOBON_NRMCB_So_220623_micro_3,EMOBON_NRMCB_So_20220623_micro_3,EMOBON metagenome sediment sample from station NRMCB collected on 2022-06-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-23,NRMCB_So_220623,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,3.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-06-23,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220623_micro_4,EMOBON_NRMCB_So_20220623_micro_4,EMOBON metagenome sediment sample from station NRMCB collected on 2022-06-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-23,NRMCB_So_220623,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,4.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-06-23,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220623_micro_blank,EMOBON_NRMCB_So_20220623_micro_blank,EMOBON metagenome sediment sample from station NRMCB collected on 2022-06-23 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2022-06-23,NRMCB_So_220623,Marina Montresor,0000-0002-2475-1787,no_tide,,,,,,,,,,,,2022-06-23,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220803_micro_1,EMOBON_NRMCB_So_20220803_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2022-08-03 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-03,NRMCB_So_220803,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,1.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-08-03,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-10-17,2022-10-19,-70.0,2023-06-01,2023-06-01,,,
EMOBON_NRMCB_So_220803_micro_2,EMOBON_NRMCB_So_20220803_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2022-08-03 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-03,NRMCB_So_220803,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,2.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-08-03,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2022-10-17,2022-10-19,-70.0,2023-06-01,2023-06-01,,,
EMOBON_NRMCB_So_220803_micro_3,EMOBON_NRMCB_So_20220803_micro_3,EMOBON metagenome sediment sample from station NRMCB collected on 2022-08-03 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-03,NRMCB_So_220803,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,3.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-08-03,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220803_micro_4,EMOBON_NRMCB_So_20220803_micro_4,EMOBON metagenome sediment sample from station NRMCB collected on 2022-08-03 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-03,NRMCB_So_220803,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,4.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-08-03,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_220803_micro_blank,EMOBON_NRMCB_So_20220803_micro_blank,EMOBON metagenome sediment sample from station NRMCB collected on 2022-08-03 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2022-08-03,NRMCB_So_220803,Marina Montresor,0000-0002-2475-1787,no_tide,,,,,,,,,,,DNA Shield,2022-08-03,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
EMOBON_NRMCB_So_221011_micro_1,EMOBON_NRMCB_So_20221011_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2022-10-11 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-11,NRMCB_So_221011,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,1.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-10-11,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2023-06-26,2023-06-28,-70.0,,,,,
EMOBON_NRMCB_So_221011_micro_2,EMOBON_NRMCB_So_20221011_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2022-10-11 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-11,NRMCB_So_221011,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,2.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-10-11,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,False,2023-06-26,2023-06-28,-70.0,,,,,
EMOBON_NRMCB_So_221011_micro_3,EMOBON_NRMCB_So_20221011_micro_3,EMOBON metagenome sediment sample from station NRMCB collected on 2022-10-11 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-11,NRMCB_So_221011,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,3.0,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2022-10-11,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80,Raffaella Casotti,0000-0002-9876-4601,,,True,,,,,,,,
