source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_MBAL4_Wa_11,2022-01-25,2022-02-23,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2021-12-16,shipped,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_211216,2022-01-18,2022-02-22,3-200,3.0,200.0,EMO BON MBAL4 Wa 211216 3µm (1),Kimberley Bird,-70.0,1874687,3.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,low_tide
EMOBON_MBAL4_Wa_12,2022-01-25,2022-02-23,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2021-12-16,shipped,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_211216,2022-01-18,2022-02-22,3-200,3.0,200.0,EMO BON MBAL4 Wa 211216 3µm (2),Kimberley Bird,-70.0,1874687,3.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,low_tide
EMOBON_MBAL4_Wa_13,2022-01-25,2022-02-23,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2021-12-16,shipped,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_211216,2022-01-18,2022-02-22,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 211216 0.2µm (1),Kimberley Bird,-70.0,1874687,3.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,low_tide
EMOBON_MBAL4_Wa_14,2022-01-25,2022-02-23,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2021-12-16,shipped,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_211216,2022-01-18,2022-02-22,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 211216 0.2µm (2),Kimberley Bird,-70.0,1874687,3.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,low_tide
EMOBON_MBAL4_Wa_15,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2021-12-16,Cell and Molec chest Tower A1,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_211216,,,3-200,3.0,200.0,EMO BON MBAL4 Wa 211216 3µm (3),Kimberley Bird,,1874687,4.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,low_tide
EMOBON_MBAL4_Wa_16,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2021-12-16,Cell and Molec chest Tower A1,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_211216,,,3-200,3.0,200.0,EMO BON MBAL4 Wa 211216 3µm (4),Kimberley Bird,,1874687,4.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,low_tide
EMOBON_MBAL4_Wa_17,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2021-12-16,Cell and Molec chest Tower A1,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_211216,,,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 211216 0.2µm (3),Kimberley Bird,,1874687,4.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,low_tide
EMOBON_MBAL4_Wa_18,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2021-12-16,Cell and Molec chest Tower A1,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_211216,,,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 211216 0.2µm (4),Kimberley Bird,,1874687,4.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,low_tide
EMOBON_MBAL4_Wa_19,,,2021-12-16,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 3um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2021-12-16,Cell and Molec chest Tower A1,-80,,MBAL4_Wa_211216,,,3,3.0,,EMO BON MBAL4 Wa 211216 3µm (blank),Kimberley Bird,,256318,0.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,
EMOBON_MBAL4_Wa_20,,,2021-12-16,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2021-12-16,Cell and Molec chest Tower A1,-80,,MBAL4_Wa_211216,,,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 211216 0.2µm (blank),Kimberley Bird,,256318,0.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,
EMOBON_MBAL4_Wa_21,2022-10-15,2023-06-01,2022-03-01,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-03-01 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2022-03-01,shipped,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220301,2022-10-10,2023-06-01,3-200,3.0,200.0,EMO BON MBAL4 Wa 220301 3µm (1),Kimberley Bird,-70.0,1874687,6.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_22,2022-10-15,2023-06-01,2022-03-01,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-03-01 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2022-03-01,shipped,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220301,2022-10-10,2023-06-01,3-200,3.0,200.0,EMO BON MBAL4 Wa 220301 3µm (2),Kimberley Bird,-70.0,1874687,6.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_23,2022-10-15,2023-06-01,2022-03-01,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-03-01 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2022-03-01,shipped,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220301,2022-10-10,2023-06-01,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 220301 0.2µm (1),Kimberley Bird,-70.0,1874687,6.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_24,2022-10-15,2023-06-01,2022-03-01,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-03-01 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2022-03-01,shipped,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220301,2022-10-10,2023-06-01,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 220301 0.2µm (2),Kimberley Bird,-70.0,1874687,6.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_25,,,2022-03-01,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-03-01 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2022-03-01,Cell and Molec chest Tower A1,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220301,,,3-200,3.0,200.0,EMO BON MBAL4 Wa 220301 3µm (3),Kimberley Bird,,1874687,7.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_26,,,2022-03-01,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-03-01 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2022-03-01,Cell and Molec chest Tower A1,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220301,,,3-200,3.0,200.0,EMO BON MBAL4 Wa 220301 3µm (4),Kimberley Bird,,1874687,7.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_27,,,2022-03-01,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-03-01 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2022-03-01,Cell and Molec chest Tower A1,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220301,,,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 220301 0.2µm (3),Kimberley Bird,,1874687,7.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_28,,,2022-03-01,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-03-01 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2022-03-01,Cell and Molec chest Tower A1,-80,"Frances Perry, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220301,,,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 220301 0.2µm (4),Kimberley Bird,,1874687,7.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,https://orcid.org/0000-0003-1560-1506,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_29,,,2022-03-01,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station MBAL4 collected on 2022-03-01 size fraction 3um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2022-03-01,Cell and Molec chest Tower A1,-80,,MBAL4_Wa_220301,,,3,3.0,,EMO BON MBAL4 Wa 220301 3µm (blank),Kimberley Bird,,256318,0.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,
EMOBON_MBAL4_Wa_30,,,2022-03-01,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station MBAL4 collected on 2022-03-01 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2022-03-01,Cell and Molec chest Tower A1,-80,,MBAL4_Wa_220301,,,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 220301 0.2µm (blank),Kimberley Bird,,256318,0.0,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,
EMOBON_MBAL4_Wa_31,2022-10-15,2023-06-01,2022-04-27,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-04-27 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2022-04-27,shipped,-80,"Rachel Britton, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220427,2022-10-10,2023-06-01,3-200,3.0,200.0,EMO BON MBAL4 Wa 220427 3µm (1),Kimberley Bird,-70.0,1874687,4.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_32,2022-10-15,2023-06-01,2022-04-27,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-04-27 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2022-04-27,shipped,-80,"Rachel Britton, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220427,2022-10-10,2023-06-01,3-200,3.0,200.0,EMO BON MBAL4 Wa 220427 3µm (2),Kimberley Bird,-70.0,1874687,4.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_33,2022-10-15,2023-06-01,2022-04-27,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-04-27 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2022-04-27,shipped,-80,"Rachel Britton, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220427,2022-10-10,2023-06-01,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 220427 0.2µm (1),Kimberley Bird,-70.0,1874687,4.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_34,2022-10-15,2023-06-01,2022-04-27,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-04-27 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",20,2022-04-27,shipped,-80,"Rachel Britton, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220427,2022-10-10,2023-06-01,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 220427 0.2µm (2),Kimberley Bird,-70.0,1874687,4.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_35,,,2022-04-27,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-04-27 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2022-04-27,Cell and Molec chest Tower A1,-80,"Rachel Britton, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220427,,,3-200,3.0,200.0,EMO BON MBAL4 Wa 220427 3µm (3),Kimberley Bird,,1874687,6.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_36,,,2022-04-27,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-04-27 size fraction 3-200um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2022-04-27,Cell and Molec chest Tower A1,-80,"Rachel Britton, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220427,,,3-200,3.0,200.0,EMO BON MBAL4 Wa 220427 3µm (4),Kimberley Bird,,1874687,6.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_37,,,2022-04-27,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-04-27 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2022-04-27,Cell and Molec chest Tower A1,-80,"Rachel Britton, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220427,,,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 220427 0.2µm (3),Kimberley Bird,,1874687,6.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,ebb_tide
EMOBON_MBAL4_Wa_38,,,2022-04-27,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station MBAL4 collected on 2022-04-27 size fraction 0.2-3um,WaSOP 1,"4.5 mL cryotubes, vacuum pump",20,2022-04-27,Cell and Molec chest Tower A1,-80,"Rachel Britton, Mitchell Brenen, Sean McTierney",MBAL4_Wa_220427,,,0.2-3,0.2,3.0,EMO BON MBAL4 Wa 220427 0.2µm (4),Kimberley Bird,,1874687,6.5,,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,,https://orcid.org/,ebb_tide
