source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_LMO_Wa_11,2023-06-19,,2023-02-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-02-21 size fraction 3-200um,WaSOP 1,peristaltic pump,10.0,2023-02-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Yelena Churakova; Danilo Di Leo,LMO_Wa_230221,2023-06-12,,3-200,3.0,200.0,EMO BON LMO 366 Wa 230221 3um (1),Camilla Karlsson,-70.0,1874687.0,2.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_12,2023-06-19,,2023-02-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-02-21 size fraction 3-200um,WaSOP 1,peristaltic pump,10.0,2023-02-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Yelena Churakova; Danilo Di Leo,LMO_Wa_230221,2023-06-12,,3-200,3.0,200.0,EMO BON LMO 366 Wa 230221 3um (2),Camilla Karlsson,-70.0,1874687.0,2.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_13,,,2023-02-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-02-21 size fraction 3-200um,WaSOP 1,peristaltic pump,10.0,2023-02-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Yelena Churakova; Danilo Di Leo,LMO_Wa_230221,,,3-200,3.0,200.0,EMO BON LMO 366 Wa 230221 3um (3),Camilla Karlsson,,1874687.0,2.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_14,,,2023-02-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-02-21 size fraction 3-200um,WaSOP 1,peristaltic pump,10.0,2023-02-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Yelena Churakova; Danilo Di Leo,LMO_Wa_230221,,,3-200,3.0,200.0,EMO BON LMO 366 Wa 230221 3um (4),Camilla Karlsson,,1874687.0,2.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_15,2023-06-19,,2023-02-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-02-21 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-02-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Yelena Churakova; Danilo Di Leo,LMO_Wa_230221,2023-06-12,,0.2-3,0.2,3.0,EMO BON LMO 366 Wa 230221 0.2um (1),Camilla Karlsson,-70.0,1874687.0,2.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_16,2023-06-19,,2023-02-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-02-21 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-02-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Yelena Churakova; Danilo Di Leo,LMO_Wa_230221,2023-06-12,,0.2-3,0.2,3.0,EMO BON LMO 366 Wa 230221 0.2um (2),Camilla Karlsson,-70.0,1874687.0,2.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_17,,,2023-02-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-02-21 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-02-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Yelena Churakova; Danilo Di Leo,LMO_Wa_230221,,,0.2-3,0.2,3.0,EMO BON LMO 366 Wa 230221 0.2um (3),Camilla Karlsson,,1874687.0,2.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_18,,,2023-02-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-02-21 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-02-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Yelena Churakova; Danilo Di Leo,LMO_Wa_230221,,,0.2-3,0.2,3.0,EMO BON LMO 366 Wa 230221 0.2um (4),Camilla Karlsson,,1874687.0,2.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_19,,,2023-02-21,2.0,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station LMO collected on 2023-02-21 size fraction 3um,WaSOP 1,peristaltic pump,10.0,2023-02-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Yelena Churakova; Danilo Di Leo,LMO_Wa_230221,,,3,3.0,,EMO BON LMO 366 Wa 230221 3um (Blank),Camilla Karlsson,,256318.0,2.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_20,,,2023-02-21,2.0,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station LMO collected on 2023-02-21 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-02-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Yelena Churakova; Danilo Di Leo,LMO_Wa_230221,,,0.2-3,0.2,3.0,EMO BON LMO 366 Wa 230221 0.2um (Blank),Camilla Karlsson,,256318.0,2.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_21,2023-06-19,,2023-04-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-04-21 size fraction 3-200um,WaSOP 1,peristaltic pump,10.0,2023-04-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230421,2023-06-12,,3-200,3.0,200.0,EMO BON LMO 370 Wa 230421 3um (1),Camilla Karlsson,-70.0,1874687.0,1.5,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_22,2023-06-19,,2023-04-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-04-21 size fraction 3-200um,WaSOP 1,peristaltic pump,10.0,2023-04-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230421,2023-06-12,,3-200,3.0,200.0,EMO BON LMO 370 Wa 230421 3um (2),Camilla Karlsson,-70.0,1874687.0,1.5,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_23,,,2023-04-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-04-21 size fraction 3-200um,WaSOP 1,peristaltic pump,10.0,2023-04-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230421,,,3-200,3.0,200.0,EMO BON LMO 370 Wa 230421 3um (3),Camilla Karlsson,,1874687.0,1.5,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_24,,,2023-04-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-04-21 size fraction 3-200um,WaSOP 1,peristaltic pump,10.0,2023-04-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230421,,,3-200,3.0,200.0,EMO BON LMO 370 Wa 230421 3um (4),Camilla Karlsson,,1874687.0,1.5,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_25,2023-06-19,,2023-04-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-04-21 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-04-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230421,2023-06-12,,0.2-3,0.2,3.0,EMO BON LMO 370 Wa 230421 0.2um (1),Camilla Karlsson,-70.0,1874687.0,1.5,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_26,2023-06-19,,2023-04-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-04-21 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-04-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230421,2023-06-12,,0.2-3,0.2,3.0,EMO BON LMO 370 Wa 230421 0.2um (2),Camilla Karlsson,-70.0,1874687.0,1.5,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_27,,,2023-04-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-04-21 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-04-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230421,,,0.2-3,0.2,3.0,EMO BON LMO 370 Wa 230421 0.2um (3),Camilla Karlsson,,1874687.0,1.5,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_28,,,2023-04-21,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-04-21 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-04-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230421,,,0.2-3,0.2,3.0,EMO BON LMO 370 Wa 230421 0.2um (4),Camilla Karlsson,,1874687.0,1.5,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_29,2023-06-19,,2023-04-21,,MilliQ water [ENVO:00003065],,,metagenome,N,N,blank_1,,EMOBON metagenome water sample from station LMO collected on 2023-04-21 size fraction 3um,WaSOP 1,peristaltic pump,10.0,2023-04-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230421,2023-06-12,,3,3.0,,EMO BON LMO 370 Wa 230421 3um (Blank),Camilla Karlsson,-70.0,256318.0,1.5,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_30,2023-06-19,,2023-04-21,,MilliQ water [ENVO:00003065],,,metagenome,N,N,blank_1,,EMOBON metagenome water sample from station LMO collected on 2023-04-21 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-04-21,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230421,2023-06-12,,0.2-3,0.2,3.0,EMO BON LMO 370 Wa 230421 0.2um (Blank),Camilla Karlsson,-70.0,256318.0,1.5,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_31,2023-09-04,,2023-06-13,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 3-200um,WaSOP 1,peristaltic pump,9.0,2023-06-13,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230613,2023-09-04,2023-09-11,3-200,3.0,200.0,EMO BON LMO 373 Wa 230613 3um (1),Camilla Karlsson,-70.0,1874687.0,,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_32,2023-09-04,,2023-06-13,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 3-200um,WaSOP 1,peristaltic pump,9.0,2023-06-13,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230613,2023-09-04,2023-09-11,3-200,3.0,200.0,EMO BON LMO 373 Wa 230613 3um (2),Camilla Karlsson,-70.0,1874687.0,,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_33,,,2023-06-13,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 3-200um,WaSOP 1,peristaltic pump,9.0,2023-06-13,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230613,,,3-200,3.0,200.0,EMO BON LMO 373 Wa 230613 3um (3),Camilla Karlsson,,1874687.0,,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_34,,,2023-06-13,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 3-200um,WaSOP 1,peristaltic pump,9.0,2023-06-13,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230613,,,3-200,3.0,200.0,EMO BON LMO 373 Wa 230613 3um (4),Camilla Karlsson,,1874687.0,,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_35,2023-09-04,,2023-06-13,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-06-13,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230613,2023-09-04,2023-09-11,0.2-3,0.2,3.0,EMO BON LMO 373 Wa 230613 0.2um (1),Camilla Karlsson,-70.0,1874687.0,,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_36,2023-09-04,,2023-06-13,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-06-13,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230613,2023-09-04,2023-09-11,0.2-3,0.2,3.0,EMO BON LMO 373 Wa 230613 0.2um (2),Camilla Karlsson,-70.0,1874687.0,,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_37,,,2023-06-13,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-06-13,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230613,,,0.2-3,0.2,3.0,EMO BON LMO 373 Wa 230613 0.2um (3),Camilla Karlsson,,1874687.0,,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_38,,,2023-06-13,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-06-13,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Danilo Di Leo; Kristofer Bergström,LMO_Wa_230613,,,0.2-3,0.2,3.0,EMO BON LMO 373 Wa 230613 0.2um (4),Camilla Karlsson,,1874687.0,,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_39,,,2023-06-13,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 3um,WaSOP 1,peristaltic pump,10.0,2023-06-13,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Camilla Karlsson,LMO_Wa_230613,,,3,3.0,,EMO BON LMO 373 Wa 230613 3um (Blank),Camilla Karlsson,,256318.0,,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_40,,,2023-06-13,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 0.2-3um,WaSOP 1,peristaltic pump,10.0,2023-06-13,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Camilla Karlsson,LMO_Wa_230613,,,0.2-3,0.2,3.0,EMO BON LMO 373 Wa 230613 0.2um (Blank),Camilla Karlsson,,256318.0,,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_41,2023-09-04,,2023-08-23,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 3-200um,WaSOP 1,peristaltic pump,6.0,2023-08-23,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Kristofer Bergström; Jarone Pinhassi,LMO_Wa_230823,2023-09-04,2023-09-11,3-200,3.0,200.0,EMO BON LMO 378 Wa 230823 3um (1),Camilla Karlsson,-70.0,1874687.0,1.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_42,2023-09-04,,2023-08-23,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 3-200um,WaSOP 1,peristaltic pump,6.0,2023-08-23,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Kristofer Bergström; Jarone Pinhassi,LMO_Wa_230823,2023-09-04,2023-09-11,3-200,3.0,200.0,EMO BON LMO 378 Wa 230823 3um (2),Camilla Karlsson,-70.0,1874687.0,1.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_43,,,2023-08-23,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 3-200um,WaSOP 1,peristaltic pump,6.0,2023-08-23,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Kristofer Bergström; Jarone Pinhassi,LMO_Wa_230823,,,3-200,3.0,200.0,EMO BON LMO 378 Wa 230823 3um (3),Camilla Karlsson,,1874687.0,1.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_44,,,2023-08-23,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 3-200um,WaSOP 1,peristaltic pump,6.0,2023-08-23,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Kristofer Bergström; Jarone Pinhassi,LMO_Wa_230823,,,3-200,3.0,200.0,EMO BON LMO 378 Wa 230823 3um (4),Camilla Karlsson,,1874687.0,1.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
EMOBON_LMO_Wa_45,2023-09-04,,2023-08-23,2.0,seawater [ENVO:00002149]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Ruttner,EMOBON metagenome water sample from station LMO collected on 2023-08-23 size fraction 0.2-3um,WaSOP 1,peristaltic pump,6.0,2023-08-23,"EEMiS lab 4041a, J.Pinhassi freezer",-80,Kristofer Bergström; Jarone Pinhassi,LMO_Wa_230823,2023-09-04,2023-09-11,0.2-3,0.2,3.0,EMO BON LMO 378 Wa 230823 0.2um (1),Camilla Karlsson,-70.0,1874687.0,1.0,,Mellat Solomon; Sabina Arnautovic,,,,no_tide
