source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_EMT21_Wa_15,,,2021-08-25,,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station EMT21 collected on 2021-08-25 size fraction 20um,WaSOP 2,,0.1,2021-08-25,cryopreservation room,-80,Jose González,EMT21_Wa_210825,,,20,20.0,,EMO BON EMT21 Wa 210825 20um (BLANK),Jose González,,256318,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,ebb_tide
EMOBON_EMT21_Wa_16,2022-01-11,2022-02-23,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 3-200um,WaSOP 1,,5.0,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,2022-01-10,2022-02-22,3-200,3.0,200.0,EMO BON EMT21 Wa 211020 3um (1),Jose González,-70.0,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_17,2022-01-11,2022-02-23,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 3-200um,WaSOP 1,,5.0,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,2022-01-10,2022-02-22,3-200,3.0,200.0,EMO BON EMT21 Wa 211020 3um (2),Jose González,-70.0,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_18,,,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 3-200um,WaSOP 1,,5.0,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,3-200,3.0,200.0,EMO BON EMT21 Wa 211020 3um (3),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_19,,,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 3-200um,WaSOP 1,,5.0,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,3-200,3.0,200.0,EMO BON EMT21 Wa 211020 3um (4),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_20,,,2021-10-20,,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 3-200um,WaSOP 1,,5.0,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,3-200,3.0,200.0,EMO BON EMT21 Wa 211020 3um (BLANK),Jose González,,256318,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_21,2022-01-11,2022-02-23,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 0.2-3um,WaSOP 1,,5.0,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,2022-01-10,2022-02-22,0.2-3,0.2,3.0,EMO BON EMT21 Wa 211020 0.2um (1),Jose González,-70.0,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_22,2022-01-11,2022-02-23,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 0.2-3um,WaSOP 1,,5.0,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,2022-01-10,2022-02-22,0.2-3,0.2,3.0,EMO BON EMT21 Wa 211020 0.2um (2),Jose González,-70.0,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_23,,,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 0.2-3um,WaSOP 1,,5.0,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,0.2-3,0.2,3.0,EMO BON EMT21 Wa 211020 0.2um (3),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_24,,,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 0.2-3um,WaSOP 1,,5.0,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,0.2-3,0.2,3.0,EMO BON EMT21 Wa 211020 0.2um (4),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_25,,,2021-10-20,,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 0.2-3um,WaSOP 1,,5.0,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,0.2-3,0.2,3.0,EMO BON EMT21 Wa 211020 0.2um (BLANK),Jose González,,256318,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_26,,,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Plankton net (20um),EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 20um,WaSOP 2,Horizontal tow (50m),0.25,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,20,20.0,,EMO BON EMT21 Wa 211020 20um (1),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_27,,,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Plankton net (20um),EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 20um,WaSOP 2,Horizontal tow (50m),0.25,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,20,20.0,,EMO BON EMT21 Wa 21102020um (2),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_28,,,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Plankton net (20um),EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 20um,WaSOP 2,Horizontal tow (50m),0.25,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,20,20.0,,EMO BON EMT21 Wa 211020 20um (3),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_29,,,2021-10-20,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Plankton net (20um),EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 20um,WaSOP 2,Horizontal tow (50m),0.25,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,20,20.0,,EMO BON EMT21 Wa 211020 20um (4),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_30,,,2021-10-20,,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station EMT21 collected on 2021-10-20 size fraction 20um,WaSOP 2,,0.25,2021-10-20,cryopreservation room,-80,Jose González,EMT21_Wa_211020,,,20,20.0,,EMO BON EMT21 Wa 211020 20um (BLANK),Jose González,,256318,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,low_tide
EMOBON_EMT21_Wa_31,2022-01-11,2022-02-23,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 3-200um,WaSOP 1,,5.0,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,2022-01-10,2022-02-22,3-200,3.0,200.0,EMO BON EMT21 Wa 211216 3um (1),Jose González,-70.0,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_32,2022-01-11,2022-02-23,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 3-200um,WaSOP 1,,5.0,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,2022-01-10,2022-02-22,3-200,3.0,200.0,EMO BON EMT21 Wa 211216 3um (2),Jose González,-70.0,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_33,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 3-200um,WaSOP 1,,5.0,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,,,3-200,3.0,200.0,EMO BON EMT21 Wa 211216 3um (3),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_34,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 3-200um,WaSOP 1,,5.0,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,,,3-200,3.0,200.0,EMO BON EMT21 Wa 211216 3um (4),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_35,2022-01-11,2022-02-23,2021-12-16,,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],T,blank; non-quantifiable DNA after extraction,metagenome,N,N,blank_1,,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 3-200um,WaSOP 1,,5.0,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,2022-01-10,2022-02-22,3-200,3.0,200.0,EMO BON EMT21 Wa 211216 3µm (BLANK),Jose González,-70.0,256318,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_36,2022-01-11,2022-02-23,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 0.2-3um,WaSOP 1,,5.0,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,2022-01-10,2022-02-22,0.2-3,0.2,3.0,EMO BON EMT21 Wa 211216 0.2um (1),Jose González,-70.0,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_37,2022-01-11,2022-02-23,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 0.2-3um,WaSOP 1,,5.0,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,2022-01-10,2022-02-22,0.2-3,0.2,3.0,EMO BON EMT21 Wa 211216 0.2um (2),Jose González,-70.0,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_38,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 0.2-3um,WaSOP 1,,5.0,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,,,0.2-3,0.2,3.0,EMO BON EMT21 Wa 211216 0.2um (3),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_39,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 0.2-3um,WaSOP 1,,5.0,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,,,0.2-3,0.2,3.0,EMO BON EMT21 Wa 211216 0.2um (4),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_40,2022-01-11,2022-02-23,2021-12-16,,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],T,blank; non-quantifiable DNA after extraction,metagenome,N,N,blank_1,,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 0.2-3um,WaSOP 1,,5.0,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,2022-01-10,2022-02-22,0.2-3,0.2,3.0,"EMO BON EMT21 Wa 211216 0,2µm (BLANK)",Jose González,-70.0,256318,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_41,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Plankton net (20um),EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 20um,WaSOP 2,Horizontal tow (50m),0.25,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,,,20,20.0,,EMO BON EMT21 Wa 211216 20um (1),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_42,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Plankton net (20um),EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 20um,WaSOP 2,Horizontal tow (50m),0.25,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,,,20,20.0,,EMO BON EMT21 Wa 211216 20um (2),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_43,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Plankton net (20um),EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 20um,WaSOP 2,Horizontal tow (50m),0.25,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,,,20,20.0,,EMO BON EMT21 Wa 211216 20um (3),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_44,,,2021-12-16,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Plankton net (20um),EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 20um,WaSOP 2,Horizontal tow (50m),0.25,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,,,20,20.0,,EMO BON EMT21 Wa 211216 20um (4),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_45,,,2021-12-16,,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station EMT21 collected on 2021-12-16 size fraction 20um,WaSOP 2,,0.25,2021-12-16,cryopreservation room,-80,Jose González,EMT21_Wa_211216,,,20,20.0,,EMO BON EMT21 Wa 211216 20um (BLANK),Jose González,,256318,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_46,2022-10-04,2023-06-01,2022-02-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2022-02-25 size fraction 3-200um,WaSOP 1,,5.0,2022-02-25,cryopreservation room,-80,Jose González,EMT21_Wa_220225,2022-10-03,2023-06-01,3-200,3.0,200.0,EMO BON EMT21 Wa 220225 3um (1),Jose González,-70.0,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_47,2022-10-04,2023-06-01,2022-02-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2022-02-25 size fraction 3-200um,WaSOP 1,,5.0,2022-02-25,cryopreservation room,-80,Jose González,EMT21_Wa_220225,2022-10-03,2023-06-01,3-200,3.0,200.0,EMO BON EMT21 Wa 220225  3um (2),Jose González,-70.0,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_48,,,2022-02-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2022-02-25 size fraction 3-200um,WaSOP 1,,5.0,2022-02-25,cryopreservation room,-80,Jose González,EMT21_Wa_220225,,,3-200,3.0,200.0,EMO BON EMT21 Wa 220225  3um (3),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
EMOBON_EMT21_Wa_49,,,2022-02-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station EMT21 collected on 2022-02-25 size fraction 3-200um,WaSOP 1,,5.0,2022-02-25,cryopreservation room,-80,Jose González,EMT21_Wa_220225,,,3-200,3.0,200.0,EMO BON EMT21 Wa 220225  3um (4),Jose González,,1874687,0,,,,0000-0003-1576-9819,0000-0003-1576-9819,flood_tide
