source_mat_id,arr_date_hq,arr_date_seq,collection_date,comm_samp,depth,env_material,failure,failure_comment,investigation_type,long_store,replicate,samp_collect_device,samp_store_date,samp_mat_process,samp_mat_process_dev,samp_size_mass,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_BPNS_So_15,,,2021-08-25,micro,20.54,sediment [ENVO:00002007],,,metagenome,N,blank_1,Van Veen Grab,2021-08-25,SoSOP3,,,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,BPNS_So_210825,,,,,EMOBON-210825-330-SoSOP3-Micro-B1,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_16,,,2021-08-25,micro,20.54,sediment [ENVO:00002007],,,metagenome,N,blank_2,Van Veen Grab,2021-08-25,SoSOP3,,,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,BPNS_So_210825,,,,,EMOBON-210825-330-SoSOP3-Micro-B2,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_17,2022-01-18,2022-02-23,2021-10-28,micro,18.66,sediment [ENVO:00002007],F,,metagenome,N,1,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,BPNS_So_211028,2022-01-10,2022-02-22,,,EMOBON-211028-BPNS-So3-Micro-R1,Sander Delacauw,-70.0,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_18,2022-01-18,2022-02-23,2021-10-28,micro,18.66,sediment [ENVO:00002007],F,,metagenome,N,2,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,BPNS_So_211028,2022-01-10,2022-02-22,,,EMOBON-211028-BPNS-So3-Micro-R2,Sander Delacauw,-70.0,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_19,,,2021-10-28,micro,18.66,sediment [ENVO:00002007],,,metagenome,Y,3,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,BPNS_So_211028,,,,,EMOBON-211028-BPNS-So3-Micro-R3,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_20,,,2021-10-28,micro,18.66,sediment [ENVO:00002007],,,metagenome,Y,4,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,BPNS_So_211028,,,,,EMOBON-211028-BPNS-So3-Micro-R4,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_21,,,2021-10-28,micro,18.66,sediment [ENVO:00002007],,,metagenome,N,blank_1,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,BPNS_So_211028,,,,,EMOBON-211028-BPNS-So3-Micro-B1,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_22,,,2021-10-28,micro,18.66,sediment [ENVO:00002007],,,metagenome,N,blank_2,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,BPNS_So_211028,,,,,EMOBON-211028-BPNS-So3-Micro-B2,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_23,2022-01-18,2023-10-17,2021-10-28,macro,19.42,sediment [ENVO:00002007],,,mimarks-specimen,N,1,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -20 Freezer 3,-20.0,Sander Delacauw,BPNS_So_211028,2022-01-10,2023-10-17,,,EMOBON-211028-BPNS-So3-Macro-R1,Sander Delacauw,4.0,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_24,2022-01-18,2023-10-17,2021-10-28,macro,19.42,sediment [ENVO:00002007],,,mimarks-specimen,N,2,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -20 Freezer 3,-20.0,Sander Delacauw,BPNS_So_211028,2022-01-10,2023-10-17,,,EMOBON-211028-BPNS-So3-Macro-R2,Sander Delacauw,4.0,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_25,,,2021-10-28,macro,19.42,sediment [ENVO:00002007],,,mimarks-specimen,Y,3,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -20 Freezer 3,-20.0,Sander Delacauw,BPNS_So_211028,,,,,EMOBON-211028-BPNS-So3-Macro-R3,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_26,,,2021-10-28,macro,19.42,sediment [ENVO:00002007],,,mimarks-specimen,Y,4,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -20 Freezer 3,-20.0,Sander Delacauw,BPNS_So_211028,,,,,EMOBON-211028-BPNS-So3-Macro-R4,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_27,,,2021-10-28,macro,19.42,sediment [ENVO:00002007],,,mimarks-specimen,N,blank_1,Van Veen Grab,2021-10-28,SoSOP3,,,MSO LifeWatch Lab -20 Freezer 3,-20.0,Sander Delacauw,BPNS_So_211028,,,,,EMOBON-211028-BPNS-So3-Macro-B,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0002-5400-2891,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_28,2021-12-03,2023-07-18,2021-10-28,meio,19.42,sediment [ENVO:00002007],,,mimarks-specimen,N,1,Van Veen Grab,2021-10-28,SoSOP3,,170.0,"UGent MarBiol Freezer #11, Box#65",-20.0,Lara Macheriotou,BPNS_So_211028,2021-12-01,2022-07-18,,0.32,EMOBON-211028-BPNS-SoSOP3-Meio-R1,Lara Macheriotou,-20.0,,Annelien Rigaux,,0000-0002-5662-5689,0000-0002-5662-5689,ebb_tide
EMOBON_BPNS_So_29,2021-12-03,2023-07-18,2021-10-28,meio,19.42,sediment [ENVO:00002007],,,mimarks-specimen,N,2,Van Veen Grab,2021-10-28,SoSOP3,,272.0,"UGent MarBiol Freezer #11, Box#65",-20.0,Lara Macheriotou,BPNS_So_211028,2021-12-01,2022-07-18,,0.32,EMOBON-211028-BPNS-SoSOP3-Meio-R2,Lara Macheriotou,-20.0,,Annelien Rigaux,,0000-0002-5662-5689,0000-0002-5662-5689,ebb_tide
EMOBON_BPNS_So_30,,,2021-10-28,meio,19.42,sediment [ENVO:00002007],,,mimarks-specimen,Y,3,Van Veen Grab,2021-10-28,SoSOP3,,334.0,"UGent MarBiol Freezer #11, Box#65",-20.0,Lara Macheriotou,BPNS_So_211028,,,,0.32,EMOBON-211028-BPNS-SoSOP3-Meio-R3,Lara Macheriotou,,,Annelien Rigaux,,0000-0002-5662-5689,0000-0002-5662-5689,ebb_tide
EMOBON_BPNS_So_31,,,2021-10-28,meio,19.42,sediment [ENVO:00002007],,,mimarks-specimen,Y,4,Van Veen Grab,2021-10-28,SoSOP3,,228.0,"UGent MarBiol Freezer #11, Box#65",-20.0,Lara Macheriotou,BPNS_So_211028,,,,0.32,EMOBON-211028-BPNS-SoSOP3-Meio-R4,Lara Macheriotou,,,Annelien Rigaux,,0000-0002-5662-5689,0000-0002-5662-5689,ebb_tide
EMOBON_BPNS_So_32,2021-12-03,2023-07-18,2021-10-28,meio,19.42,sediment [ENVO:00002007],,,mimarks-specimen,N,blank_1,Van Veen Grab,2021-10-28,SoSOP3,,,"UGent MarBiol Freezer #11, Box#65",-20.0,Lara Macheriotou,BPNS_So_211028,2021-12-01,2022-07-18,,0.32,EMOBON-211028-BPNS-SoSOP3-Meio-B,Lara Macheriotou,-20.0,,Annelien Rigaux,,0000-0002-5662-5689,0000-0002-5662-5689,ebb_tide
EMOBON_BPNS_So_33,2022-01-18,2022-02-23,2021-12-23,micro,21.2,sediment [ENVO:00002007],F,,metagenome,N,1,Van Veen Grab,2021-12-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_211223,2022-01-10,2022-02-22,,,EMOBON-211223-BPNS-So3-Micro-R1,Sander Delacauw,-70.0,,Rune Lagaisse,0000-0001-9191-9140,0000-0001-9191-9140,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_34,2022-01-18,2022-02-23,2021-12-23,micro,21.2,sediment [ENVO:00002007],F,,metagenome,N,2,Van Veen Grab,2021-12-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_211223,2022-01-10,2022-02-22,,,"EMOBON-211223-BPNS-So3-Micro-R2
",Sander Delacauw,-70.0,,Rune Lagaisse,0000-0001-9191-9140,0000-0001-9191-9140,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_35,,,2021-12-23,micro,21.2,sediment [ENVO:00002007],,,metagenome,Y,3,Van Veen Grab,2021-12-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_211223,,,,,EMOBON-211223-BPNS-So3-Micro-R3,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0001-9191-9140,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_36,,,2021-12-23,micro,21.2,sediment [ENVO:00002007],,,metagenome,Y,4,Van Veen Grab,2021-12-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_211223,,,,,EMOBON-211223-BPNS-So3-Micro-R4,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0001-9191-9140,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_37,,,2021-12-23,micro,21.2,sediment [ENVO:00002007],,,metagenome,N,blank_1,Van Veen Grab,2021-12-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_211223,,,,,EMOBON-211223-BPNS-So3-Micro-B1,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0001-9191-9140,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_38,,,2021-12-23,micro,21.2,sediment [ENVO:00002007],,,metagenome,N,blank_2,Van Veen Grab,2021-12-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_211223,,,,,EMOBON-211223-BPNS-So3-Micro-B2,Sander Delacauw,,,Rune Lagaisse,0000-0001-9191-9140,0000-0001-9191-9140,0000-0002-5400-2891,ebb_tide
EMOBON_BPNS_So_39,2022-09-30,2023-07-18,2022-03-22,micro,20.0,sediment [ENVO:00002007],,,metagenome,N,1,Van Veen Grab,2022-03-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_220322,2022-09-26,2023-07-18,,,EMOBON-220322-BPNS-So3-Micro-R1,Rune Lagaisse,-70.0,,,,0000-0001-9191-9140,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_40,2022-09-30,2023-07-18,2022-03-22,micro,20.0,sediment [ENVO:00002007],,,metagenome,N,2,Van Veen Grab,2022-03-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_220322,2022-09-26,2023-07-18,,,EMOBON-220322-BPNS-So3-Micro-R2,Rune Lagaisse,-70.0,,,,0000-0001-9191-9140,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_41,,,2022-03-22,micro,20.0,sediment [ENVO:00002007],,,metagenome,Y,3,Van Veen Grab,2022-03-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_220322,,,,,EMOBON-220322-BPNS-So3-Micro-R3,Rune Lagaisse,,,,,0000-0001-9191-9140,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_42,,,2022-03-22,micro,20.0,sediment [ENVO:00002007],,,metagenome,,4,Van Veen Grab,,SoSOP3,"Tube broke, Problem with underway data",,,,Rune Lagaisse,BPNS_So_220322,,,,,EMOBON-220322-BPNS-So3-Micro-R4,,,,,,0000-0001-9191-9140,,ebb_tide
EMOBON_BPNS_So_43,,,2022-03-22,micro,20.0,sediment [ENVO:00002007],,,metagenome,N,blank_1,Van Veen Grab,2022-03-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_220322,,,,,EMOBON-220322-BPNS-So3-Micro-B1,Rune Lagaisse,,,,,0000-0001-9191-9140,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_44,,,2022-03-22,micro,20.0,sediment [ENVO:00002007],,,metagenome,N,blank_2,Van Veen Grab,2022-03-23,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,BPNS_So_220322,,,,,EMOBON-220322-BPNS-So3-Micro-B2,Rune Lagaisse,,,,,0000-0001-9191-9140,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_45,2022-09-30,2023-07-18,2022-04-20,micro,20.0,sediment [ENVO:00002007],,,metagenome,N,1,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Annelien Rigaux,BPNS_So_220420,2022-09-26,2023-07-18,,,EMOBON-220420-BPNS-So3-Micro-R1,Rune Lagaisse,-70.0,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_46,2022-09-30,2023-07-18,2022-04-20,micro,20.0,sediment [ENVO:00002007],,,metagenome,N,2,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Annelien Rigaux,BPNS_So_220420,2022-09-26,2023-07-18,,,EMOBON-220420-BPNS-So3-Micro-R2,Rune Lagaisse,-70.0,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_47,,,2022-04-20,micro,20.0,sediment [ENVO:00002007],,,metagenome,Y,3,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Annelien Rigaux,BPNS_So_220420,,,,,EMOBON-220420-BPNS-So3-Micro-R3,Rune Lagaisse,,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_48,,,2022-04-20,micro,20.0,sediment [ENVO:00002007],,,metagenome,Y,4,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Annelien Rigaux,BPNS_So_220420,,,,,EMOBON-220420-BPNS-So3-Micro-R4,Rune Lagaisse,,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_49,,,2022-04-20,micro,20.0,sediment [ENVO:00002007],,,metagenome,N,blank_1,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Annelien Rigaux,BPNS_So_220420,,,,,EMOBON-220420-BPNS-So3-Micro-B1,Rune Lagaisse,,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_50,,,2022-04-20,micro,20.0,sediment [ENVO:00002007],,,metagenome,N,blank_2,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -80 Freezer,-80.0,Annelien Rigaux,BPNS_So_220420,,,,,EMOBON-220420-BPNS-So3-Micro-B2,Rune Lagaisse,,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_51,2022-09-30,2023-06-01,2022-04-20,macro,20.0,sediment [ENVO:00002007],,,mimarks-specimen,N,1,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -20 Freezer 3,-20.0,Annelien Rigaux,BPNS_So_220420,2022-09-26,2023-06-01,,,EMOBON-220420-BPNS-So3-Macro-R1,Rune Lagaisse,4.0,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_52,2022-09-30,2023-10-17,2022-04-20,macro,20.0,sediment [ENVO:00002007],,,mimarks-specimen,N,2,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -20 Freezer 3,-20.0,Annelien Rigaux,BPNS_So_220420,2022-09-26,2023-10-17,,,EMOBON-220420-BPNS-So3-Macro-R2,Rune Lagaisse,4.0,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_53,,,2022-04-20,macro,20.0,sediment [ENVO:00002007],,,mimarks-specimen,Y,3,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -20 Freezer 3,-20.0,Annelien Rigaux,BPNS_So_220420,,,,,EMOBON-220420-BPNS-So3-Macro-R3,Rune Lagaisse,,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_54,,,2022-04-20,macro,20.0,sediment [ENVO:00002007],,,mimarks-specimen,Y,4,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -20 Freezer 3,-20.0,Annelien Rigaux,BPNS_So_220420,,,,,EMOBON-220420-BPNS-So3-Macro-R4,Rune Lagaisse,,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_55,,,2022-04-20,macro,20.0,sediment [ENVO:00002007],,,mimarks-specimen,N,blank_1,Van Veen Grab,2022-04-21,SoSOP3,Problem with underway data,,MSO LifeWatch Lab -20 Freezer 3,-20.0,Annelien Rigaux,BPNS_So_220420,,,,,EMOBON-220420-BPNS-So3-Macro-B,Rune Lagaisse,,,,,,0000-0001-9191-9140,ebb_tide
EMOBON_BPNS_So_56,2022-10-05,2022-11-16,2022-04-20,meio,20.0,sediment [ENVO:00002007],,,mimarks-specimen,N,1,Van Veen Grab,2022-04-28,SoSOP3,Problem with underway data,639.0,"UGent MarBiol Freezer #11, Box#65",-20.0,Annelien Rigaux,BPNS_So_220420,2022-10-03,2022-11-15,,0.32,EMOBON-220420-BPNS-SoSOP3-Meio-R1,Annelien Rigaux,-20.0,,Lara Macheriotou,0000-0002-5662-5689,,,ebb_tide
EMOBON_BPNS_So_57,2022-10-05,2022-11-16,2022-04-20,meio,20.0,sediment [ENVO:00002007],,,mimarks-specimen,N,2,Van Veen Grab,2022-04-28,SoSOP3,Problem with underway data,628.0,"UGent MarBiol Freezer #11, Box#65",-20.0,Annelien Rigaux,BPNS_So_220420,2022-10-03,2022-11-15,,0.32,EMOBON-220420-BPNS-SoSOP3-Meio-R2,Annelien Rigaux,-20.0,,Lara Macheriotou,0000-0002-5662-5689,,,ebb_tide
EMOBON_BPNS_So_58,,,2022-04-20,meio,20.0,sediment [ENVO:00002007],,,mimarks-specimen,Y,3,Van Veen Grab,2022-04-28,SoSOP3,Problem with underway data,599.0,"UGent MarBiol Freezer #11, Box#65",-20.0,Annelien Rigaux,BPNS_So_220420,,,,0.32,EMOBON-220420-BPNS-SoSOP3-Meio-R3,Annelien Rigaux,,,Lara Macheriotou,0000-0002-5662-5689,,,ebb_tide
EMOBON_BPNS_So_59,,,2022-04-20,meio,20.0,sediment [ENVO:00002007],,,mimarks-specimen,Y,4,Van Veen Grab,2022-04-28,SoSOP3,Problem with underway data,650.0,"UGent MarBiol Freezer #11, Box#65",-20.0,Annelien Rigaux,BPNS_So_220420,,,,0.32,EMOBON-220420-BPNS-SoSOP3-Meio-R4,Annelien Rigaux,,,Lara Macheriotou,0000-0002-5662-5689,,,ebb_tide
EMOBON_BPNS_So_60,,,2022-04-20,meio,20.0,sediment [ENVO:00002007],,,mimarks-specimen,N,blank_1,Van Veen Grab,2022-04-28,SoSOP3,Problem with underway data,,"UGent MarBiol Freezer #11, Box#65",-20.0,Annelien Rigaux,BPNS_So_220420,,,,0.32,EMOBON-220420-BPNS-SoSOP3-Meio-B,Annelien Rigaux,,,Lara Macheriotou,0000-0002-5662-5689,,,ebb_tide
