source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_VB_Wa_11,,,2021-06-21,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-06-21 size fraction 20um,WaSOP 2,bleach,,2021-06-21,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210621,,,20.0,20.0,,EMO BON VB 210621 Wa 20µm blank,Louis Caray--Counil,,256318,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_12,,,2021-06-21,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-06-21 size fraction 200um,WaSOP 3,bleach,,2021-06-21,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210621,,,200.0,200.0,,EMO BON VB 210621 Wa 200µm (1),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_13,,,2021-06-21,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-06-21 size fraction 200um,WaSOP 3,bleach,,2021-06-21,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210621,,,200.0,200.0,,EMO BON VB 210621 Wa 200µm (2),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_14,,,2021-06-21,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-06-21 size fraction 200um,WaSOP 3,bleach,,2021-06-21,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210621,,,200.0,200.0,,EMO BON VB 210621 Wa 200µm (3),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_15,,,2021-06-21,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-06-21 size fraction 200um,WaSOP 3,bleach,,2021-06-21,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210621,,,200.0,200.0,,EMO BON VB 210621 Wa 200µm (4),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_16,,,2021-06-21,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-06-21 size fraction 200um,WaSOP 3,bleach,,2021-06-21,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210621,,,200.0,200.0,,EMO BON VB 210621 Wa 200µm blank,Louis Caray--Counil,,256318,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_17,,,2021-07-12,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,1,Niskin,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 3-9999um,WaSOP 1,bleach,13.0,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,,3.0,,EMO BON VB 210712 Wa 3µm (1),Louis Caray--Counil,,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_18,,,2021-07-12,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,2,Niskin,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 3-9999um,WaSOP 1,bleach,13.0,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,,3.0,,EMO BON VB 210712 Wa 3µm (2),Louis Caray--Counil,,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_19,,,2021-07-12,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,1,Niskin,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 0.2-3um,WaSOP 1,bleach,13.0,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,,0.2,3.0,EMO BON VB 210712 Wa 0.2µm (1),Louis Caray--Counil,,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_20,,,2021-07-12,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,2,Niskin,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 0.2-3um,WaSOP 1,bleach,13.0,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,,0.2,3.0,EMO BON VB 210712 Wa 0.2µm (2),Louis Caray--Counil,,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_21,,,2021-07-12,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 20um,WaSOP 2,bleach,,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,20.0,20.0,,EMO BON VB 210712 Wa 20µm (1),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_22,,,2021-07-12,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 20um,WaSOP 2,bleach,,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,20.0,20.0,,EMO BON VB 210712 Wa 20µm (2),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_23,,,2021-07-12,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 20um,WaSOP 2,bleach,,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,20.0,20.0,,EMO BON VB 210712 Wa 20µm (3),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_24,,,2021-07-12,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 20um,WaSOP 2,bleach,,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,20.0,20.0,,EMO BON VB 210712 Wa 20µm (4),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_25,,,2021-07-12,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 200um,WaSOP 3,bleach,,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,200.0,200.0,,EMO BON VB 210712 Wa 200µm (1),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_26,,,2021-07-12,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 200um,WaSOP 3,bleach,,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,200.0,200.0,,EMO BON VB 210712 Wa 200µm (2),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_27,,,2021-07-12,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 200um,WaSOP 3,bleach,,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,200.0,200.0,,EMO BON VB 210712 Wa 200µm (3),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_28,,,2021-07-12,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-12 size fraction 200um,WaSOP 3,bleach,,2021-07-12,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210712,,,200.0,200.0,,EMO BON VB 210712 Wa 200µm (4),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_29,,,2021-07-26,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,1,Niskin,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 3-9999um,WaSOP 1,bleach,13.0,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,,3.0,,EMO BON VB 210726 Wa 3µm (1),Louis Caray--Counil,,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_30,,,2021-07-26,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,2,Niskin,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 3-9999um,WaSOP 1,bleach,13.0,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,,3.0,,EMO BON VB 210726 Wa 3µm (2),Louis Caray--Counil,,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_31,,,2021-07-26,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,1,Niskin,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 0.2-3um,WaSOP 1,bleach,13.0,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,,0.2,3.0,EMO BON VB 210726 Wa 0.2µm (1),Louis Caray--Counil,,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_32,,,2021-07-26,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,2,Niskin,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 0.2-3um,WaSOP 1,bleach,13.0,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,,0.2,3.0,EMO BON VB 210726 Wa 0.2µm (2),Louis Caray--Counil,,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_33,,,2021-07-26,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 20um,WaSOP 2,bleach,,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,20.0,20.0,,EMO BON VB 210726 Wa 20µm (1),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_34,,,2021-07-26,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 20um,WaSOP 2,bleach,,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,20.0,20.0,,EMO BON VB 210726 Wa 20µm (2),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_35,,,2021-07-26,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 20um,WaSOP 2,bleach,,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,20.0,20.0,,EMO BON VB 210726 Wa 20µm (3),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_36,,,2021-07-26,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 20um,WaSOP 2,bleach,,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,20.0,20.0,,EMO BON VB 210726 Wa 20µm (4),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_37,,,2021-07-26,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 200um,WaSOP 3,bleach,,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,200.0,200.0,,EMO BON VB 210726 Wa 200µm (1),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_38,,,2021-07-26,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 200um,WaSOP 3,bleach,,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,200.0,200.0,,EMO BON VB 210726 Wa 200µm (2),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_39,,,2021-07-26,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 200um,WaSOP 3,bleach,,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,200.0,200.0,,EMO BON VB 210726 Wa 200µm (3),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_40,,,2021-07-26,0-75,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,200µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-07-26 size fraction 200um,WaSOP 3,bleach,,2021-07-26,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210726,,,200.0,200.0,,EMO BON VB 210726 Wa 200µm (4),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_41,2021-10-14,2021-11-24,2021-08-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station VB collected on 2021-08-23 size fraction 3-9999um,WaSOP 1,bleach,13.0,2021-08-23,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210823,2021-10-12,2021-11-24,,3.0,200.0,EMO BON VB 210823 Wa 3µm (1),Louis Caray--Counil,-70.0,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_42,2021-10-14,2021-11-24,2021-08-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station VB collected on 2021-08-23 size fraction 3-9999um,WaSOP 1,bleach,13.0,2021-08-23,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210823,2021-10-12,2021-11-24,,3.0,200.0,EMO BON VB 210823 Wa 3µm (2),Louis Caray--Counil,-70.0,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_43,2021-10-14,2021-11-24,2021-08-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station VB collected on 2021-08-23 size fraction 0.2-3um,WaSOP 1,bleach,13.0,2021-08-23,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210823,2021-10-12,2021-11-24,,0.2,3.0,EMO BON VB 210823 Wa 0.2µm (1),Louis Caray--Counil,-70.0,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_44,2021-10-14,2021-11-24,2021-08-23,1,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station VB collected on 2021-08-23 size fraction 0.2-3um,WaSOP 1,bleach,13.0,2021-08-23,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210823,2021-10-12,2021-11-24,,0.2,3.0,EMO BON VB 210823 Wa 0.2µm (2),Louis Caray--Counil,-70.0,1874687,1.0,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_45,,,2021-08-23,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-08-23 size fraction 20um,WaSOP 2,bleach,,2021-08-23,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210823,,,20.0,20.0,,EMO BON VB 210823 Wa 20µm (1),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_46,,,2021-08-23,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-08-23 size fraction 20um,WaSOP 2,bleach,,2021-08-23,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210823,,,20.0,20.0,,EMO BON VB 210823 Wa 20µm (2),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_47,,,2021-08-23,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-08-23 size fraction 20um,WaSOP 2,bleach,,2021-08-23,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210823,,,20.0,20.0,,EMO BON VB 210823 Wa 20µm (3),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
EMOBON_VB_Wa_48,,,2021-08-23,0-50,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,20µm WP2 net,EMOBON metagenome water sample from station VB collected on 2021-08-23 size fraction 20um,WaSOP 2,bleach,,2021-08-23,-80°C galeriens 1st shelf left,-80.0,Louis Caray--Counil,VB_Wa_210823,,,20.0,20.0,,EMO BON VB 210823 Wa 20µm (4),Louis Caray--Counil,,1874687,,,Cecile Fauvelot,0000-0003-0806-1222,,,no_tide
